molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3903725,Nc1ccc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,2430.0,active
CHEMBL4115787,,0.3,active
CHEMBL4115788,,6.0,active
CHEMBL4115789,,1.2,active
CHEMBL4115790,,0.6,active
CHEMBL3972985,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,380.0,active
CHEMBL3943444,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,5.0,active
CHEMBL3967647,Cc1ccc(NC(=O)c2cccc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,105.0,active
CHEMBL3906358,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,1.9,active
CHEMBL3931060,Cc1ccc(NC(=O)c2cc(CN3CCCC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,6.7,active
CHEMBL4115791,,0.3,active
CHEMBL4115792,,0.3,active
CHEMBL4115793,,0.7,active
CHEMBL4115794,,1.3,active
CHEMBL3978122,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1cc(C)n2nc(-c3cn[nH]c3)cc12,0.4,active
CHEMBL4115795,,24.0,active
CHEMBL4115796,,0.7,active
CHEMBL4115797,,0.3,active
CHEMBL4115798,,0.7,active
CHEMBL4115799,,0.9,active
CHEMBL4115800,,3.1,active
CHEMBL4115801,,2.1,active
CHEMBL4115802,,0.6,active
CHEMBL4115803,,0.3,active
CHEMBL4115804,,0.8,active
CHEMBL4115805,,1.9,active
CHEMBL4115806,,0.8,active
CHEMBL4115807,,3.1,active
CHEMBL4115808,,2.1,active
CHEMBL4115809,,2.0,active
CHEMBL4115810,,2.0,active
CHEMBL4115811,,1.1,active
CHEMBL4115812,,0.4,active
CHEMBL4115813,,2.5,active
CHEMBL4115814,,2.1,active
CHEMBL4115815,,0.5,active
CHEMBL4115816,,0.3,active
CHEMBL4115817,,0.4,active
CHEMBL3963905,Cc1ccc(NC(=O)c2cc(C#N)cc(OC(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,15.0,active
CHEMBL3928395,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,320.0,active
CHEMBL3959425,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.5,active
CHEMBL3930956,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,35.0,active
CHEMBL3974502,Cc1ccc(NC(=O)c2cc(N(C)CCCN(C)C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,1.5,active
CHEMBL3924803,Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,56.0,active
CHEMBL3956530,Cc1ccc(NC(=O)c2cc(C#N)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,130.0,active
CHEMBL3980186,Cc1ccc(NC(=O)c2ccc(F)c(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,740.0,active
CHEMBL3951276,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2F)cc1-n1ccn2nc(-c3cccnc3)cc12,980.0,active
CHEMBL3976004,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.3,active
CHEMBL3950106,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.3,active
CHEMBL3967492,Cc1ccc(NC(=O)c2cc(C(C)(C)C)cc(C(C)(C)O)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.3,active
CHEMBL3937870,Cc1ccc(NC(=O)c2cc(C#N)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,1.2,active
CHEMBL3952341,Cc1ccc(NC(=O)c2cc(CN3CCCC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.7,active
CHEMBL3921135,Cc1cc(C)cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)c1,230.0,active
CHEMBL3892165,Cc1ccc(NC(=O)c2cc(C(C)C)ccc2O)cc1-n1ccn2nc(-c3cccnc3)cc12,340.0,active
CHEMBL3966953,Cc1ccc(NC(=O)c2cccc(-c3cccc(C#N)c3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,670.0,active
CHEMBL3952312,Cc1ccc(NC(=O)c2cccc(-n3cccn3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,275.0,active
CHEMBL3905136,Cc1ccc(NC(=O)c2cccc(N3CCCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,52.0,active
CHEMBL3946991,Cc1ccc(NC(=O)c2cc(N3CCCC3)ccc2Cl)cc1-n1ccn2nc(-c3cccnc3)cc12,995.0,active
CHEMBL3915640,Cc1ccc(NC(=O)c2ccc(Cl)c(N3CCCCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,330.0,active
CHEMBL3938204,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,600.0,active
CHEMBL3910280,Cc1ccc(NC(=O)c2cccc(OC(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,125.0,active
CHEMBL3928007,CCCOc1cccc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)c1,260.0,active
CHEMBL3903535,Cc1ccc(NC(=O)c2cccc(OCC(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,500.0,active
CHEMBL3977173,COc1cc(OC)cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)c1,770.0,active
CHEMBL3906508,Cc1ccc(NC(=O)c2ccnc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,41.0,active
CHEMBL3953768,Cc1ccc(NC(=O)c2cc(Cl)nc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,57.0,active
CHEMBL3915487,CNc1cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)cc(C(C)(C)C)n1,7.9,active
CHEMBL3910445,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,57.0,active
CHEMBL3981291,Cc1ccc(NC(=O)c2ccnc(N3CCCCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,71.0,active
CHEMBL3933531,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,580.0,active
CHEMBL4115818,,105.0,active
CHEMBL4115819,,34.0,active
CHEMBL4115820,,350.0,active
CHEMBL4115821,,0.3,active
CHEMBL4115822,,0.5,active
CHEMBL4115823,,0.5,active
CHEMBL4115824,,82.0,active
CHEMBL4115825,,13.0,active
CHEMBL3920770,Cc1ccc(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(Br)cc(C(C)(C)C)c1,115.0,active
CHEMBL3929545,Cc1ccc(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(C(C)(C)C)c1,26.0,active
CHEMBL4115826,,725.0,active
CHEMBL4115827,,435.0,active
CHEMBL4115828,,250.0,active
CHEMBL4115829,,110.0,active
CHEMBL4115830,,220.0,active
CHEMBL4115831,,20.0,active
CHEMBL4115832,,1.1,active
CHEMBL4115833,,980.0,active
CHEMBL4115834,,23.0,active
CHEMBL4115835,,2.3,active
CHEMBL4115836,,91.0,active
CHEMBL4115837,,215.0,active
CHEMBL3904599,Cc1ccc(NC(=O)c2cc(C#N)cc(C3(O)CCC3)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,29.0,active
CHEMBL3937870,Cc1ccc(NC(=O)c2cc(C#N)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,19.0,active
CHEMBL4115838,,350.0,active
CHEMBL4115839,,47.0,active
CHEMBL4115840,,9.2,active
CHEMBL4115841,,595.0,active
CHEMBL4115842,,240.0,active
CHEMBL4115843,,175.0,active
CHEMBL4115844,,19.0,active
CHEMBL4115845,,130.0,active
CHEMBL4115846,,39.0,active
CHEMBL4115847,,110.0,active
CHEMBL4115848,,0.6,active
CHEMBL4115849,,0.7,active
CHEMBL4115850,,0.5,active
CHEMBL4115851,,5.0,active
CHEMBL4115852,,0.7,active
CHEMBL4115853,,0.7,active
CHEMBL3944654,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(Br)cc(C(C)(C)C)c1,0.6,active
CHEMBL3937186,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(C(C)(C)C)c1,0.3,active
CHEMBL3957460,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(Cl)nc(C(C)(C)C)c1,0.8,active
CHEMBL3950414,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)nc(C(C)(C)C)c1,0.5,active
CHEMBL3922694,Cc1cc(F)c(NC(=O)c2cc(C#N)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,0.4,active
CHEMBL4115854,,110.0,active
CHEMBL4115855,,37.0,active
CHEMBL4115856,,18.0,active
CHEMBL3937098,Cc1ccc(NC(=O)c2cc(C(F)(F)F)cc(S(N)(=O)=O)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,3.9,active
CHEMBL3975340,Cc1ccc(NC(=O)c2cccc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,56.0,active
CHEMBL3949425,Cc1cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)cc(S(N)(=O)=O)c1,297.0,active
CHEMBL3984523,Cc1ccc(NC(=O)c2cc(C(C)(C)C)ccn2)cc1-n1ccn2nc(-c3cccnc3)cc12,280.0,active
CHEMBL3913891,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(SC(F)(F)F)c1,1.2,active
CHEMBL3931577,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)(F)F)c1,1.4,active
CHEMBL3927973,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)F)c1,43.0,active
CHEMBL3891004,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(F)(F)C(F)F)c1,3.2,active
CHEMBL3919064,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OCC(F)(F)F)c1,24.0,active
CHEMBL3917971,COc1cccc(C(=O)Nc2cc(-n3ccn4nc(-c5cccnc5)cc34)c(C)cc2C)c1,252.0,active
CHEMBL3942395,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(C)C)c1,4.6,active
CHEMBL3905415,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OCC(C)C)c1,53.0,active
CHEMBL3933416,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OC(C)(C)C)c1,55.0,active
CHEMBL3951546,CCOCCOc1cccc(C(=O)Nc2cc(-n3ccn4nc(-c5cccnc5)cc34)c(C)cc2C)c1,607.0,active
CHEMBL3900087,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OCCO)c1,687.0,active
CHEMBL3964941,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(OCCN(C)C)c1,409.0,active
CHEMBL3979351,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(N2CCC(F)(F)CC2)c1,65.0,active
CHEMBL3896522,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(C(C)(C)C(F)(F)F)c1,0.5,active
CHEMBL3967691,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(C2(C)COC2)c1,0.5,active
CHEMBL3891050,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(C(C)(C)O)c1,62.0,active
CHEMBL3928950,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cccc(C(C)(C)F)c1,0.9,active
CHEMBL4115857,,1.3,active
CHEMBL4115858,,0.6,active
CHEMBL4115859,,0.9,active
CHEMBL4115860,,0.7,active
CHEMBL4115822,,0.2,active
CHEMBL4115861,,0.4,active
CHEMBL4115862,,2.3,active
CHEMBL4115863,,2.4,active
CHEMBL4115864,,6.1,active
CHEMBL4115865,,0.4,active
CHEMBL4115866,,0.3,active
CHEMBL4115867,,0.4,active
CHEMBL4115868,,0.7,active
CHEMBL4115869,,5.9,active
CHEMBL4115870,,0.5,active
CHEMBL4115871,,58.0,active
CHEMBL4115872,,10.0,active
CHEMBL4115873,,1.0,active
CHEMBL4115874,,28.0,active
CHEMBL4115875,,8.9,active
CHEMBL4115876,,0.4,active
CHEMBL4115877,,1.7,active
CHEMBL4115878,,0.3,active
CHEMBL4115879,,726.0,active
CHEMBL4115880,,1.0,active
CHEMBL4115881,,1.2,active
CHEMBL4115882,,0.3,active
CHEMBL4115883,,7.8,active
CHEMBL4115884,,9.3,active
CHEMBL4115885,,2.8,active
CHEMBL4115886,,3.2,active
CHEMBL4115887,,0.8,active
CHEMBL4115888,,1.8,active
CHEMBL4115889,,0.8,active
CHEMBL4115788,,7.6,active
CHEMBL4115789,,3.4,active
CHEMBL4115790,,4.7,active
CHEMBL3943444,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cn[nH]c3)cc12,17.0,active
CHEMBL4115793,,4.7,active
CHEMBL4115796,,3.2,active
CHEMBL4115798,,11.0,active
CHEMBL4115806,,3.0,active
CHEMBL4115808,,3.6,active
CHEMBL4115812,,2.1,active
CHEMBL3959425,Cc1ccc(NC(=O)c2cc(-n3ccnc3C)cc(C(F)(F)F)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,2.3,active
CHEMBL3950106,Cc1ccc(NC(=O)c2cc(N3CCN(C)CC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,6.4,active
CHEMBL3952341,Cc1ccc(NC(=O)c2cc(CN3CCCC3)cc(C(C)(C)C)c2)cc1-n1ccn2nc(-c3cccnc3)cc12,8.8,inactive
CHEMBL3915487,CNc1cc(C(=O)Nc2ccc(C)c(-n3ccn4nc(-c5cccnc5)cc34)c2)cc(C(C)(C)C)n1,46.0,inactive
CHEMBL4115821,,0.8,inactive
CHEMBL4115822,,0.6,inactive
CHEMBL4115823,,1.7,active
CHEMBL4115825,,8.8,active
CHEMBL4115831,,44.0,active
CHEMBL4115834,,41.0,active
CHEMBL4115844,,18.0,active
CHEMBL4115848,,0.9,active
CHEMBL4115853,,1.4,active
CHEMBL3950414,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)nc(C(C)(C)C)c1,2.9,active
CHEMBL4115870,,1.0,active
CHEMBL4115874,,8.9,active
CHEMBL253969,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,10.1,active
CHEMBL4086694,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(Br)cc(C(F)(F)F)c5)CC4)cc3)c12,13.22,active
CHEMBL4104599,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Br)cc5OC(F)(F)F)CC4)cc3)c12,134.12,active
CHEMBL4071731,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(OC(F)(F)F)cc5Br)CC4)cc3)c12,1000.0,active
CHEMBL4092519,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(Br)ccc5OC(F)(F)F)CC4)cc3)c12,6.05,active
CHEMBL4093247,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(OC(F)(F)F)ccc5Br)CC4)cc3)c12,904.52,active
CHEMBL4072514,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5Cl)CC4)cc3)c12,1000.0,active
CHEMBL4100979,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(F)c5)CC4)cc3)c12,23.78,active
CHEMBL4083001,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)c(Cl)c5)CC4)cc3)c12,3.49,active
CHEMBL4075266,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(C(F)(F)F)cc(C(F)(F)F)c5)CC4)cc3)c12,49.97,active
CHEMBL4101918,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc6c(c5)OCO6)CC4)cc3)c12,6.72,active
CHEMBL4085495,Nc1n[nH]c2cccc(-c3cccc(NC(=O)C4(C(=O)Nc5cc(Br)cc(C(F)(F)F)c5)CC4)c3)c12,1.95,active
CHEMBL4063920,Nc1n[nH]c2cccc(-c3cccc(NC(=O)C4(C(=O)Nc5cc(Br)ccc5OC(F)(F)F)CC4)c3)c12,6.34,active
CHEMBL4082005,Nc1n[nH]c2cccc(-c3cccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5Cl)CC4)c3)c12,1000.0,active
CHEMBL4060113,Nc1n[nH]c2cccc(-c3cccc(NC(=O)C4(C(=O)Nc5ccc(Cl)c(Cl)c5)CC4)c3)c12,1000.0,active
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.83,active
CHEMBL4069517,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4cc(Br)cc(C(F)(F)F)c4)cc3)cc2n1,2.47,active
CHEMBL4089043,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc(Br)cc4OC(F)(F)F)cc3)cc2n1,15.68,active
CHEMBL4060841,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc(OC(F)(F)F)cc4Br)cc3)cc2n1,9.68,active
CHEMBL4066813,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)cc2n1,0.6,active
CHEMBL4088100,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4cc(OC(F)(F)F)ccc4Br)cc3)cc2n1,87.38,active
CHEMBL4104466,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc(Cl)cc4Cl)cc3)cc2n1,164.35,active
CHEMBL4080224,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc(F)c(F)c4)cc3)cc2n1,52.04,active
CHEMBL4085653,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc(Cl)c(Cl)c4)cc3)cc2n1,1.14,active
CHEMBL4103584,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)cc2n1,0.16,active
CHEMBL4087541,Nc1ncc2ccc(-c3ccc(NC(=S)Nc4ccc5c(c4)OCO5)cc3)cc2n1,0.13,active
,,,active
CHEMBL4087337,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(O)c(O)c1)O2,510.0,active
CHEMBL490355,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,950.0,active
CHEMBL3185148,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],5000.0,active
CHEMBL1080901,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],25000.0,active
CHEMBL412142,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,5000.0,active
CHEMBL4090364,CCN(CC)CCCC(C)Nc1nc(/C=C/c2c(Cl)cc(Cl)cc2Cl)nc2ccc(N)cc12,1800.0,active
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,14.3,active
CHEMBL4165234,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(Br)cc(C(F)(F)F)c5)CC4)cc3)cc2n1,65.26,active
CHEMBL4175857,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Br)cc5OC(F)(F)F)CC4)cc3)cc2n1,500.0,active
CHEMBL4166703,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(OC(F)(F)F)cc5Br)CC4)cc3)cc2n1,500.0,active
CHEMBL4177333,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(Br)ccc5OC(F)(F)F)CC4)cc3)cc2n1,500.0,active
CHEMBL4162947,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(OC(F)(F)F)ccc5Br)CC4)cc3)cc2n1,14.65,active
CHEMBL4170879,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5Cl)CC4)cc3)cc2n1,54.9,active
CHEMBL4166401,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(F)c5)CC4)cc3)cc2n1,14.49,active
CHEMBL4174319,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)c(Cl)c5)CC4)cc3)cc2n1,500.0,active
CHEMBL4174711,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(C(F)(F)F)cc(C(F)(F)F)c5)CC4)cc3)cc2n1,21.2,active
CHEMBL4164062,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc(OCCCN6CCOCC6)c(F)c5)CC4)cc3)cc2n1,500.0,active
CHEMBL4159588,Nc1ncc2ccc(-c3ccc(NC(=O)C4(C(=O)Nc5ccc6c(c5)OCO6)CC4)cc3)cc2n1,432.35,active
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,6.77,active
CHEMBL4167913,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)cc2)cn1,21.27,active
CHEMBL4175773,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(C(C)C)c3)cc2)cn1,9.19,active
CHEMBL4176454,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cn1,9.77,active
CHEMBL4168590,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(C)c(Cl)c3)cc2)cn1,14.2,active
CHEMBL4161345,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(F)c3)cc2)cn1,90.86,active
CHEMBL4171943,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cn1,105.07,active
CHEMBL4169668,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cn1,3.59,active
CHEMBL4161735,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccccc3Cl)cc2)cn1,7.97,active
CHEMBL4163581,O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1,24.75,active
CHEMBL4174261,O=C(Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1)Nc1ccc(F)c(F)c1,16.55,active
CHEMBL4167030,O=C(Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1)Nc1cccc(C(F)(F)F)c1,12.81,active
CHEMBL4159125,O=C(Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,245.28,active
CHEMBL4163655,O=C(Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,500.0,active
CHEMBL4171543,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,5.63,active
CHEMBL4165168,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3c(C)cccc3C)cc2)cn1,500.0,active
CHEMBL4173072,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)cn1,59.93,active
CHEMBL4160854,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,2.13,active
CHEMBL4168788,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(OC(F)(F)F)ccc4Br)cc3)c12,4.85,active
CHEMBL4175949,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4ccc(Cl)cc4Cl)cc3)c12,19.8,active
CHEMBL4167759,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4ccc(F)c(F)c4)cc3)c12,28.32,inactive
CHEMBL4175943,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4ccc(Cl)c(Cl)c4)cc3)c12,16.7,active
CHEMBL4165320,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)n1,13.75,active
CHEMBL4160813,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(C)c(Cl)c3)cc2)n1,14.2,inactive
CHEMBL4168735,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1,500.0,inactive
CHEMBL4164213,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(C(C)(C)C)cc3)cc2)n1,68.68,active
CHEMBL4172089,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccccc3Cl)cc2)n1,10.29,active
CHEMBL4167663,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3cccc(C(C)C)c3)cc2)n1,97.74,active
CHEMBL4175530,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)n1,31.15,active
CHEMBL4171035,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)n1,98.12,active
CHEMBL4160431,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(Cl)cc3Cl)cc2)n1,21.52,active
CHEMBL4159244,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)n1,500.0,active
